DATE,TAVG,TMAX,TMIN,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Season
1962-04-19,8.6,13.2,4.0,,,,,,,,Spring
1962-04-20,10.9,14.5,7.3,,,,,,,,Spring
1962-04-21,9.8,12.4,7.2,,,,,,,,Spring
1962-04-22,13.15,20.5,5.8,,,,,,,,Spring
1962-04-23,13.4,17.3,9.5,,,,,,,,Spring
1962-04-24,13.55,17.3,9.8,,,,,,,,Spring
1962-04-25,9.55,11.1,8.0,,,,,,,,Spring
1962-04-26,12.05,16.1,8.0,,,,,,,,Spring
1962-04-27,8.6,9.9,7.3,,,,,,,,Spring
1962-04-28,10.25,13.9,6.6,,,,,,,,Spring
1962-04-29,9.8,13.1,6.5,,,,,,,,Spring
1962-04-30,12.6,18.1,7.1,,,,,,,,Spring
1962-05-01,13.0,17.7,8.3,,,,,,,,Spring
1962-05-02,14.35,19.5,9.2,,,,,,,,Spring
1962-05-03,13.9,16.4,11.4,,,,,,,,Spring
1962-05-04,14.9,19.6,10.2,,,,,,,,Spring
1962-05-05,12.2,15.9,8.5,,,,,,,,Spring
1962-05-06,13.5,17.1,9.9,,,,,,,,Spring
1962-05-07,16.6,21.9,11.3,,,,,,,,Spring
1962-05-08,15.1,19.9,10.3,,,,,,,,Spring
1962-05-09,13.45,16.6,10.3,,,,,,,,Spring
1962-05-10,13.05,17.5,8.6,,,,,,,,Spring
1962-05-11,15.65,18.3,13.0,,,,,,,,Spring
1962-05-12,13.7,16.7,10.7,,,,,,,,Spring
1962-05-13,13.55,16.2,10.9,,,,,,,,Spring
1962-05-14,16.3,19.1,13.5,,,,,,,,Spring
1962-05-15,16.0,20.5,11.5,,,,,,,,Spring
1962-05-16,13.25,16.2,10.3,,,,,,,,Spring
1962-05-17,11.8,14.9,8.7,,,,,,,,Spring
1962-05-18,14.4,17.4,11.4,,,,,,,,Spring
1962-05-19,15.15,18.6,11.7,,,,,,,,Spring
1962-05-20,17.35,21.0,13.7,,,,,,,,Spring
1962-05-21,18.3,21.0,15.6,,,,,,,,Spring
1962-05-22,19.55,24.1,15.0,,,,,,,,Spring
1962-05-23,20.45,26.1,14.8,,,,,,,,Spring
1962-05-24,18.9,24.3,13.5,,,,,,,,Spring
1962-05-25,18.2,22.0,14.4,,,,,,,,Spring
1962-05-26,20.15,25.8,14.5,,,,,,,,Spring
1962-05-27,20.6,26.1,15.1,,,,,,,,Spring
1962-05-28,18.9,24.3,13.5,,,,,,,,Spring
1962-05-29,19.4,23.3,15.5,,,,,,,,Spring
1962-05-30,18.0,20.6,15.4,,,,,,,,Spring
1962-05-31,21.2,27.0,15.4,,,,,,,,Spring
1963-03-01,5.25,9.9,0.6,,,,,,,,Spring
1963-03-02,4.4,9.6,-0.8,,,,,,,,Spring
1963-03-03,4.1,7.7,0.5,,,,,,,,Spring
1963-03-04,1.5,6.0,-3.0,,,,,,,,Spring
1963-03-05,0.95,5.1,-3.2,,,,,,,,Spring
1963-03-06,2.3,7.4,-2.8,,,,,,,,Spring
1963-03-07,2.95,7.7,-1.8,,,,,,,,Spring
1963-03-08,3.65,8.3,-1.0,,,,,,,,Spring
1963-03-09,1.9,4.4,-0.6,,,,,,,,Spring
1963-03-10,1.9,5.2,-1.4,,,,,,,,Spring
1963-03-11,3.0,8.0,-2.0,,,,,,,,Spring
1963-03-12,4.85,10.2,-0.5,,,,,,,,Spring
1963-03-13,5.8,12.8,-1.2,,,,,,,,Spring
1963-03-14,6.2,11.6,0.8,,,,,,,,Spring
1963-03-15,6.3,10.1,2.5,,,,,,,,Spring
1963-03-16,7.45,13.4,1.5,,,,,,,,Spring
1963-03-17,6.4,10.5,2.3,,,,,,,,Spring
1963-03-18,5.7,8.1,3.3,,,,,,,,Spring
1963-03-19,8.4,11.0,5.8,,,,,,,,Spring
1963-03-20,9.45,12.2,6.7,,,,,,,,Spring
1963-03-21,7.5,12.6,2.4,,,,,,,,Spring
1963-03-22,7.6,14.4,0.8,,,,,,,,Spring
1963-03-23,3.35,6.0,0.7,,,,,,,,Spring
1963-03-24,4.55,9.5,-0.4,,,,,,,,Spring
1963-03-25,5.25,10.0,0.5,,,,,,,,Spring
1963-03-26,6.1,10.1,2.1,,,,,,,,Spring
1963-03-27,8.25,13.6,2.9,,,,,,,,Spring
1963-03-28,4.75,9.1,0.4,,,,,,,,Spring
1963-03-29,4.35,8.2,0.5,,,,,,,,Spring
1963-03-30,6.35,11.0,1.7,,,,,,,,Spring
1963-03-31,11.45,14.7,8.2,,,,,,,,Spring
1963-04-01,8.85,12.6,5.1,,,,,,,,Spring
1963-04-02,7.3,12.9,1.7,,,,,,,,Spring
1963-04-03,6.05,8.0,4.1,,,,,,,,Spring
1963-04-04,12.35,18.2,6.5,,,,,,,,Spring
1963-04-05,12.2,17.0,7.4,,,,,,,,Spring
1963-04-06,5.8,7.8,3.8,,,,,,,,Spring
1963-04-07,6.7,11.2,2.2,,,,,,,,Spring
1963-04-08,4.35,5.3,3.4,,,,,,,,Spring
1963-04-09,6.35,10.1,2.6,,,,,,,,Spring
1963-04-10,6.75,11.1,2.4,,,,,,,,Spring
1963-04-11,9.05,13.4,4.7,,,,,,,,Spring
1963-04-12,11.3,15.4,7.2,,,,,,,,Spring
1963-04-13,11.25,12.9,9.6,,,,,,,,Spring
1963-04-14,13.0,15.8,10.2,,,,,,,,Spring
1963-04-15,11.45,14.0,8.9,,,,,,,,Spring
1963-04-16,13.85,17.4,10.3,,,,,,,,Spring
1963-04-17,10.25,12.1,8.4,,,,,,,,Spring
1963-04-18,11.5,14.9,8.1,,,,,,,,Spring
1963-04-19,13.65,19.1,8.2,,,,,,,,Spring
1963-04-20,15.6,20.3,10.9,,,,,,,,Spring
1963-04-21,16.4,22.0,10.8,,,,,,,,Spring
1963-04-22,12.3,16.1,8.5,,,,,,,,Spring
1963-04-23,9.8,11.6,8.0,,,,,,,,Spring
1963-04-24,11.85,15.6,8.1,,,,,,,,Spring
1963-04-25,9.6,12.9,6.3,,,,,,,,Spring
1963-04-26,11.95,17.2,6.7,,,,,,,,Spring
1963-04-27,11.8,14.4,9.2,,,,,,,,Spring
1963-04-28,12.8,15.6,10.0,,,,,,,,Spring
1963-04-29,14.95,19.9,10.0,,,,,,,,Spring
1963-04-30,14.45,18.1,10.8,,,,,,,,Spring
1963-05-01,13.25,16.6,9.9,,,,,,,,Spring
1963-05-02,14.25,19.7,8.8,,,,,,,,Spring
1963-05-03,13.0,17.5,8.5,,,,,,,,Spring
1963-05-04,11.05,13.0,9.1,,,,,,,,Spring
1963-05-05,10.65,13.1,8.2,,,,,,,,Spring
1963-05-06,13.9,18.3,9.5,,,,,,,,Spring
1963-05-07,15.05,19.9,10.2,,,,,,,,Spring
1963-05-08,18.8,24.6,13.0,,,,,,,,Spring
1963-05-09,21.8,28.4,15.2,,,,,,,,Spring
1963-05-10,20.45,25.7,15.2,,,,,,,,Spring
1963-05-11,20.15,26.6,13.7,,,,,,,,Spring
1963-05-12,19.1,25.4,12.8,,,,,,,,Spring
1963-05-13,15.8,19.1,12.5,,,,,,,,Spring
1963-05-14,13.45,15.5,11.4,,,,,,,,Spring
1963-05-15,16.65,22.7,10.6,,,,,,,,Spring
1963-05-16,15.45,18.8,12.1,,,,,,,,Spring
1963-05-17,13.8,16.6,11.0,,,,,,,,Spring
1963-05-18,15.35,19.7,11.0,,,,,,,,Spring
1963-05-19,16.95,24.2,9.7,,,,,,,,Spring
1963-05-20,17.0,20.3,13.7,,,,,,,,Spring
1963-05-21,15.15,17.3,13.0,,,,,,,,Spring
1963-05-22,17.15,21.2,13.1,,,,,,,,Spring
1963-05-23,18.45,22.6,14.3,,,,,,,,Spring
1963-05-24,15.2,17.7,12.7,,,,,,,,Spring
1963-05-25,16.9,20.4,13.4,,,,,,,,Spring
1963-05-26,15.1,16.7,13.5,,,,,,,,Spring
1963-05-27,15.4,18.8,12.0,,,,,,,,Spring
1963-05-28,15.9,20.2,11.6,,,,,,,,Spring
1963-05-29,15.05,17.2,12.9,,,,,,,,Spring
1963-05-30,16.95,19.7,14.2,,,,,,,,Spring
1963-05-31,17.45,20.9,14.0,,,,,,,,Spring
1964-03-01,3.95,7.9,0.0,,,,,,,,Spring
1964-03-02,3.9,8.2,-0.4,,,,,,,,Spring
1964-03-03,5.9,10.4,1.4,,,,,,,,Spring
1964-03-04,5.35,8.5,2.2,,,,,,,,Spring
1964-03-05,5.3,9.2,1.4,,,,,,,,Spring
1964-03-06,3.65,8.2,-0.9,,,,,,,,Spring
1964-03-07,4.0,7.3,0.7,,,,,,,,Spring
1964-03-08,3.9,8.8,-1.0,,,,,,,,Spring
1964-03-09,3.75,7.6,-0.1,,,,,,,,Spring
1964-03-10,4.45,7.1,1.8,,,,,,,,Spring
1964-03-11,4.1,8.0,0.2,,,,,,,,Spring
1964-03-12,5.5,9.6,1.4,,,,,,,,Spring
1964-03-13,4.6,8.0,1.2,,,,,,,,Spring
1964-03-14,2.55,6.3,-1.2,,,,,,,,Spring
1964-03-15,-0.6,1.6,-2.8,,,,,,,,Spring
1964-03-16,1.0,3.6,-1.6,,,,,,,,Spring
1964-03-17,3.45,7.2,-0.3,,,,,,,,Spring
1964-03-18,3.05,8.4,-2.3,,,,,,,,Spring
1964-03-19,2.45,4.6,0.3,,,,,,,,Spring
1964-03-20,3.4,6.3,0.5,,,,,,,,Spring
1964-03-21,2.65,6.0,-0.7,,,,,,,,Spring
1964-03-22,3.1,6.8,-0.6,,,,,,,,Spring
1964-03-23,3.2,7.2,-0.8,,,,,,,,Spring
1964-03-24,2.7,5.2,0.2,,,,,,,,Spring
1964-03-25,2.55,5.8,-0.7,,,,,,,,Spring
1964-03-26,3.25,7.8,-1.3,,,,,,,,Spring
1964-03-27,2.25,5.3,-0.8,,,,,,,,Spring
1964-03-28,3.55,6.8,0.3,,,,,,,,Spring
1964-03-29,6.1,11.3,0.9,,,,,,,,Spring
1964-03-30,9.85,15.4,4.3,,,,,,,,Spring
1964-03-31,10.5,13.4,7.6,,,,,,,,Spring
1964-04-01,11.1,15.3,6.9,,,,,,,,Spring
1964-04-02,12.95,18.8,7.1,,,,,,,,Spring
1964-04-03,13.95,16.7,11.2,,,,,,,,Spring
1964-04-04,15.05,19.7,10.4,,,,,,,,Spring
1964-04-05,13.7,17.5,9.9,,,,,,,,Spring
1964-04-06,6.8,11.1,2.5,,,,,,,,Spring
1964-04-07,4.45,7.4,1.5,,,,,,,,Spring
1964-04-08,4.65,8.3,1.0,,,,,,,,Spring
1964-04-09,11.3,16.1,6.5,,,,,,,,Spring
1964-04-10,12.9,16.8,9.0,,,,,,,,Spring
1964-04-11,11.7,15.7,7.7,,,,,,,,Spring
1964-04-12,13.3,18.9,7.7,,,,,,,,Spring
1964-04-13,13.65,18.8,8.5,,,,,,,,Spring
1964-04-14,13.4,18.2,8.6,,,,,,,,Spring
1964-04-15,13.4,15.4,11.4,,,,,,,,Spring
1964-04-16,13.3,17.4,9.2,,,,,,,,Spring
1964-04-17,14.95,17.9,12.0,,,,,,,,Spring
1964-04-18,14.7,17.0,12.4,,,,,,,,Spring
1964-04-19,14.55,16.5,12.6,,,,,,,,Spring
1964-04-20,16.85,20.2,13.5,,,,,,,,Spring
1964-04-21,16.15,18.8,13.5,,,,,,,,Spring
1964-04-22,14.65,18.7,10.6,,,,,,,,Spring
1964-04-23,14.45,18.9,10.0,,,,,,,,Spring
1964-04-24,17.6,24.1,11.1,,,,,,,,Spring
1964-04-25,12.0,16.0,8.0,,,,,,,,Spring
1964-04-26,11.45,14.8,8.1,,,,,,,,Spring
1964-04-27,13.35,19.5,7.2,,,,,,,,Spring
1964-04-28,15.65,21.6,9.7,,,,,,,,Spring
1964-04-29,15.85,21.7,10.0,,,,,,,,Spring
1964-04-30,16.75,20.7,12.8,,,,,,,,Spring
1964-05-01,10.55,13.3,7.8,,,,,,,,Spring
1964-05-02,10.55,13.3,7.8,,,,,,,,Spring
1964-05-03,13.3,16.8,9.8,,,,,,,,Spring
1964-05-04,14.7,17.6,11.8,,,,,,,,Spring
1964-05-05,15.3,19.1,11.5,,,,,,,,Spring
1964-05-06,16.25,20.7,11.8,,,,,,,,Spring
1964-05-07,17.55,21.1,14.0,,,,,,,,Spring
1964-05-08,18.65,24.6,12.7,,,,,,,,Spring
1964-05-09,19.0,23.3,14.7,,,,,,,,Spring
1964-05-10,16.45,19.8,13.1,,,,,,,,Spring
1964-05-11,16.2,21.2,11.2,,,,,,,,Spring
1964-05-12,14.3,17.9,10.7,,,,,,,,Spring
1964-05-13,15.1,19.0,11.2,,,,,,,,Spring
1964-05-14,16.55,21.4,11.7,,,,,,,,Spring
1964-05-15,20.1,26.5,13.7,,,,,,,,Spring
1964-05-16,21.3,28.1,14.5,,,,,,,,Spring
1964-05-17,18.4,21.0,15.8,,,,,,,,Spring
1964-05-18,19.15,23.1,15.2,,,,,,,,Spring
1964-05-19,21.5,26.6,16.4,,,,,,,,Spring
1964-05-20,22.35,25.7,19.0,,,,,,,,Spring
1964-05-21,20.7,23.0,18.4,,,,,,,,Spring
1964-05-22,16.2,18.6,13.8,,,,,,,,Spring
1964-05-23,15.4,17.3,13.5,,,,,,,,Spring
1964-05-24,18.15,23.6,12.7,,,,,,,,Spring
1964-05-25,19.0,23.9,14.1,,,,,,,,Spring
1964-05-26,21.55,28.8,14.3,,,,,,,,Spring
1964-05-27,17.35,21.3,13.4,,,,,,,,Spring
1964-05-28,18.0,21.9,14.1,,,,,,,,Spring
1964-05-29,17.0,19.9,14.1,,,,,,,,Spring
1964-05-30,18.95,23.7,14.2,,,,,,,,Spring
1964-05-31,20.8,26.2,15.4,,,,,,,,Spring
1965-03-01,-1.6,3.2,-6.4,,,,,,,,Spring
1965-03-02,2.0,6.6,-2.6,,,,,,,,Spring
1965-03-03,1.05,5.9,-3.8,,,,,,,,Spring
1965-03-04,-2.55,1.0,-6.1,,,,,,,,Spring
1965-03-05,-1.95,1.7,-5.6,,,,,,,,Spring
1965-03-06,-2.25,0.5,-5.0,,,,,,,,Spring
1965-03-07,-1.1,3.8,-6.0,,,,,,,,Spring
1965-03-08,2.9,7.0,-1.2,,,,,,,,Spring
1965-03-09,0.8,4.1,-2.5,,,,,,,,Spring
1965-03-10,-1.0,2.8,-4.8,,,,,,,,Spring
1965-03-11,1.6,5.5,-2.3,,,,,,,,Spring
1965-03-12,4.2,7.8,0.6,,,,,,,,Spring
1965-03-13,2.45,6.3,-1.4,,,,,,,,Spring
1965-03-14,6.1,12.6,-0.4,,,,,,,,Spring
1965-03-15,5.6,9.9,1.3,,,,,,,,Spring
1965-03-16,2.75,4.9,0.6,,,,,,,,Spring
1965-03-17,7.75,13.8,1.7,,,,,,,,Spring
1965-03-18,5.85,8.9,2.8,,,,,,,,Spring
1965-03-19,3.15,5.1,1.2,,,,,,,,Spring
1965-03-20,3.85,7.4,0.3,,,,,,,,Spring
1965-03-21,4.35,7.9,0.8,,,,,,,,Spring
1965-03-22,6.3,10.4,2.2,,,,,,,,Spring
1965-03-23,5.0,8.6,1.4,,,,,,,,Spring
1965-03-24,7.1,12.4,1.8,,,,,,,,Spring
1965-03-25,1.95,5.6,-1.7,,,,,,,,Spring
1965-03-26,1.45,5.2,-2.3,,,,,,,,Spring
1965-03-27,0.6,4.3,-3.1,,,,,,,,Spring
1965-03-28,2.35,6.8,-2.1,,,,,,,,Spring
1965-03-29,4.3,7.9,0.7,,,,,,,,Spring
1965-03-30,6.35,9.5,3.2,,,,,,,,Spring
1965-03-31,6.6,8.8,4.4,,,,,,,,Spring
1965-04-01,4.4,7.8,1.0,,,,,,,,Spring
1965-04-02,3.75,7.6,-0.1,,,,,,,,Spring
1965-04-03,6.35,10.9,1.8,,,,,,,,Spring
1965-04-04,6.9,11.2,2.6,,,,,,,,Spring
1965-04-05,5.5,10.1,0.9,,,,,,,,Spring
1965-04-06,6.5,10.2,2.8,,,,,,,,Spring
1965-04-07,6.8,11.3,2.3,,,,,,,,Spring
1965-04-08,8.35,11.8,4.9,,,,,,,,Spring
1965-04-09,5.95,8.0,3.9,,,,,,,,Spring
1965-04-10,4.1,5.9,2.3,,,,,,,,Spring
1965-04-11,5.95,9.3,2.6,,,,,,,,Spring
1965-04-12,7.55,10.8,4.3,,,,,,,,Spring
1965-04-13,10.15,15.3,5.0,,,,,,,,Spring
1965-04-14,9.9,14.3,5.5,,,,,,,,Spring
1965-04-15,11.1,15.0,7.2,,,,,,,,Spring
1965-04-16,14.9,19.6,10.2,,,,,,,,Spring
1965-04-17,15.5,22.0,9.0,,,,,,,,Spring
1965-04-18,12.8,18.8,6.8,,,,,,,,Spring
1965-04-19,8.0,10.0,6.0,,,,,,,,Spring
1965-04-20,8.4,13.2,3.6,,,,,,,,Spring
1965-04-21,10.6,16.3,4.9,,,,,,,,Spring
1965-04-22,10.3,13.6,7.0,,,,,,,,Spring
1965-04-23,14.1,19.5,8.7,,,,,,,,Spring
1965-04-24,14.4,20.4,8.4,,,,,,,,Spring
1965-04-25,17.35,23.7,11.0,,,,,,,,Spring
1965-04-26,16.4,21.7,11.1,,,,,,,,Spring
1965-04-27,13.85,19.7,8.0,,,,,,,,Spring
1965-04-28,10.45,11.7,9.2,,,,,,,,Spring
1965-04-29,10.5,12.1,8.9,,,,,,,,Spring
1965-04-30,11.3,15.3,7.3,,,,,,,,Spring
1965-05-01,9.85,12.5,7.2,,,,,,,,Spring
1965-05-02,10.0,11.5,8.5,,,,,,,,Spring
1965-05-03,12.9,16.6,9.2,,,,,,,,Spring
1965-05-04,13.3,18.0,8.6,,,,,,,,Spring
1965-05-05,11.75,14.5,9.0,,,,,,,,Spring
1965-05-06,10.1,11.8,8.4,,,,,,,,Spring
1965-05-07,13.75,19.2,8.3,,,,,,,,Spring
1965-05-08,15.95,19.6,12.3,,,,,,,,Spring
1965-05-09,16.65,20.4,12.9,,,,,,,,Spring
1965-05-10,15.45,21.1,9.8,,,,,,,,Spring
1965-05-11,15.45,20.7,10.2,,,,,,,,Spring
1965-05-12,18.1,23.8,12.4,,,,,,,,Spring
1965-05-13,17.35,21.7,13.0,,,,,,,,Spring
1965-05-14,20.05,23.7,16.4,,,,,,,,Spring
1965-05-15,16.9,21.2,12.6,,,,,,,,Spring
1965-05-16,14.65,18.6,10.7,,,,,,,,Spring
1965-05-17,14.95,19.4,10.5,,,,,,,,Spring
1965-05-18,15.05,19.5,10.6,,,,,,,,Spring
1965-05-19,17.85,22.5,13.2,,,,,,,,Spring
1965-05-20,16.6,20.4,12.8,,,,,,,,Spring
1965-05-21,15.45,19.1,11.8,,,,,,,,Spring
1965-05-22,16.45,20.7,12.2,,,,,,,,Spring
1965-05-23,18.9,22.4,15.4,,,,,,,,Spring
1965-05-24,17.15,19.1,15.2,,,,,,,,Spring
1965-05-25,17.9,21.4,14.4,,,,,,,,Spring
1965-05-26,20.75,24.2,17.3,,,,,,,,Spring
1965-05-27,18.3,20.4,16.2,,,,,,,,Spring
1965-05-28,19.25,23.1,15.4,,,,,,,,Spring
1965-05-29,20.85,27.1,14.6,,,,,,,,Spring
1965-05-30,19.15,23.7,14.6,,,,,,,,Spring
1965-05-31,16.1,19.7,12.5,,,,,,,,Spring
1966-03-01,8.95,11.8,6.1,,,,,,,,Spring
1966-03-02,9.4,10.8,8.0,,,,,,,,Spring
1966-03-03,10.75,12.8,8.7,,,,,,,,Spring
1966-03-04,7.45,10.8,4.1,,,,,,,,Spring
1966-03-05,4.0,8.4,-0.4,,,,,,,,Spring
1966-03-06,2.8,5.5,0.1,,,,,,,,Spring
1966-03-07,0.65,2.1,-0.8,,,,,,,,Spring
1966-03-08,0.7,4.0,-2.6,,,,,,,,Spring
1966-03-09,1.4,5.2,-2.4,,,,,,,,Spring
1966-03-10,5.25,9.2,1.3,,,,,,,,Spring
1966-03-11,5.0,9.4,0.6,,,,,,,,Spring
1966-03-12,7.5,11.5,3.5,,,,,,,,Spring
1966-03-13,6.7,11.7,1.7,,,,,,,,Spring
1966-03-14,3.8,8.8,-1.2,,,,,,,,Spring
1966-03-15,6.75,9.4,4.1,,,,,,,,Spring
1966-03-16,4.75,6.5,3.0,,,,,,,,Spring
1966-03-17,7.0,11.6,2.4,,,,,,,,Spring
1966-03-18,4.35,7.2,1.5,,,,,,,,Spring
1966-03-19,-0.2,2.0,-2.4,,,,,,,,Spring
1966-03-20,0.25,3.4,-2.9,,,,,,,,Spring
1966-03-21,3.8,9.5,-1.9,,,,,,,,Spring
1966-03-22,6.3,10.0,2.6,,,,,,,,Spring
1966-03-23,2.7,5.6,-0.2,,,,,,,,Spring
1966-03-24,2.65,5.5,-0.2,,,,,,,,Spring
1966-03-25,2.2,5.8,-1.4,,,,,,,,Spring
1966-03-26,2.75,6.9,-1.4,,,,,,,,Spring
1966-03-27,4.5,9.2,-0.2,,,,,,,,Spring
1966-03-28,6.45,11.0,1.9,,,,,,,,Spring
1966-03-29,6.3,11.0,1.6,,,,,,,,Spring
1966-03-30,5.25,7.9,2.6,,,,,,,,Spring
1966-03-31,5.35,8.0,2.7,,,,,,,,Spring
1966-04-01,6.85,10.7,3.0,,,,,,,,Spring
1966-04-02,7.0,11.6,2.4,,,,,,,,Spring
1966-04-03,9.3,14.4,4.2,,,,,,,,Spring
1966-04-04,6.75,12.1,1.4,,,,,,,,Spring
1966-04-05,5.5,9.6,1.4,,,,,,,,Spring
1966-04-06,7.5,13.2,1.8,,,,,,,,Spring
1966-04-07,8.8,12.8,4.8,,,,,,,,Spring
1966-04-08,8.5,12.0,5.0,,,,,,,,Spring
1966-04-09,9.65,14.5,4.8,,,,,,,,Spring
1966-04-10,10.2,15.0,5.4,,,,,,,,Spring
1966-04-11,7.6,9.8,5.4,,,,,,,,Spring
1966-04-12,7.9,12.2,3.6,,,,,,,,Spring
1966-04-13,11.7,17.2,6.2,,,,,,,,Spring
1966-04-14,14.25,22.0,6.5,,,,,,,,Spring
1966-04-15,9.0,13.2,4.8,,,,,,,,Spring
1966-04-16,6.4,8.0,4.8,,,,,,,,Spring
1966-04-17,7.45,10.7,4.2,,,,,,,,Spring
1966-04-18,8.6,12.6,4.6,,,,,,,,Spring
1966-04-19,9.65,13.1,6.2,,,,,,,,Spring
1966-04-20,11.2,15.6,6.8,,,,,,,,Spring
1966-04-21,13.95,17.9,10.0,,,,,,,,Spring
1966-04-22,17.35,21.7,13.0,,,,,,,,Spring
1966-04-23,18.5,23.4,13.6,,,,,,,,Spring
1966-04-24,17.15,22.3,12.0,,,,,,,,Spring
1966-04-25,15.9,21.5,10.3,,,,,,,,Spring
1966-04-26,13.8,17.8,9.8,,,,,,,,Spring
1966-04-27,14.45,18.7,10.2,,,,,,,,Spring
1966-04-28,11.5,14.2,8.8,,,,,,,,Spring
1966-04-29,12.75,17.0,8.5,,,,,,,,Spring
1966-04-30,13.25,17.7,8.8,,,,,,,,Spring
1966-05-01,11.7,15.2,8.2,,,,,,,,Spring
1966-05-02,9.8,11.2,8.4,,,,,,,,Spring
1966-05-03,10.35,12.8,7.9,,,,,,,,Spring
1966-05-04,13.25,19.1,7.4,,,,,,,,Spring
1966-05-05,15.35,19.2,11.5,,,,,,,,Spring
1966-05-06,18.2,21.4,15.0,,,,,,,,Spring
1966-05-07,14.2,17.9,10.5,,,,,,,,Spring
1966-05-08,13.1,16.4,9.8,,,,,,,,Spring
1966-05-09,16.75,20.3,13.2,,,,,,,,Spring
1966-05-10,14.65,17.5,11.8,,,,,,,,Spring
1966-05-11,17.1,24.4,9.8,,,,,,,,Spring
1966-05-12,19.4,24.6,14.2,,,,,,,,Spring
1966-05-13,17.9,23.5,12.3,,,,,,,,Spring
1966-05-14,16.9,19.7,14.1,,,,,,,,Spring
1966-05-15,17.75,22.3,13.2,,,,,,,,Spring
1966-05-16,18.25,23.5,13.0,,,,,,,,Spring
1966-05-17,16.6,20.0,13.2,,,,,,,,Spring
1966-05-18,17.75,22.5,13.0,,,,,,,,Spring
1966-05-19,18.35,23.9,12.8,,,,,,,,Spring
1966-05-20,18.1,23.0,13.2,,,,,,,,Spring
1966-05-21,20.9,26.6,15.2,,,,,,,,Spring
1966-05-22,20.25,26.1,14.4,,,,,,,,Spring
1966-05-23,19.8,26.3,13.3,,,,,,,,Spring
1966-05-24,19.3,27.1,11.5,,,,,,,,Spring
1966-05-25,20.75,27.1,14.4,,,,,,,,Spring
1966-05-26,20.45,25.7,15.2,,,,,,,,Spring
1966-05-27,16.75,18.5,15.0,,,,,,,,Spring
1966-05-28,16.8,19.7,13.9,,,,,,,,Spring
1966-05-29,19.0,22.7,15.3,,,,,,,,Spring
1966-05-30,18.2,22.3,14.1,,,,,,,,Spring
1966-05-31,21.0,26.3,15.7,,,,,,,,Spring
1967-03-01,3.0,7.8,-1.8,,,,,,,,Spring
1967-03-02,6.1,10.6,1.6,,,,,,,,Spring
1967-03-03,7.6,11.0,4.2,,,,,,,,Spring
1967-03-04,0.9,4.4,-2.6,,,,,,,,Spring
1967-03-05,-1.75,1.2,-4.7,,,,,,,,Spring
1967-03-06,-1.9,1.1,-4.9,,,,,,,,Spring
1967-03-07,-1.95,1.1,-5.0,,,,,,,,Spring
1967-03-08,-1.2,3.3,-5.7,,,,,,,,Spring
1967-03-09,2.35,6.2,-1.5,,,,,,,,Spring
1967-03-10,3.55,5.9,1.2,,,,,,,,Spring
1967-03-11,3.95,8.2,-0.3,,,,,,,,Spring
1967-03-12,6.05,10.1,2.0,,,,,,,,Spring
1967-03-13,5.1,11.0,-0.8,,,,,,,,Spring
1967-03-14,7.6,12.8,2.4,,,,,,,,Spring
1967-03-15,8.05,12.2,3.9,,,,,,,,Spring
1967-03-16,6.35,9.7,3.0,,,,,,,,Spring
1967-03-17,5.5,8.5,2.5,,,,,,,,Spring
1967-03-18,7.8,13.0,2.6,,,,,,,,Spring
1967-03-19,5.85,9.3,2.4,,,,,,,,Spring
1967-03-20,6.55,11.0,2.1,,,,,,,,Spring
1967-03-21,6.65,9.3,4.0,,,,,,,,Spring
1967-03-22,2.0,4.0,0.0,,,,,,,,Spring
1967-03-23,1.7,4.4,-1.0,,,,,,,,Spring
1967-03-24,2.35,5.9,-1.2,,,,,,,,Spring
1967-03-25,6.15,11.3,1.0,,,,,,,,Spring
1967-03-26,7.1,11.2,3.0,,,,,,,,Spring
1967-03-27,7.2,10.0,4.4,,,,,,,,Spring
1967-03-28,7.5,11.4,3.6,,,,,,,,Spring
1967-03-29,8.05,14.4,1.7,,,,,,,,Spring
1967-03-30,8.5,10.4,6.6,,,,,,,,Spring
1967-03-31,6.45,8.8,4.1,,,,,,,,Spring
1967-04-01,10.5,14.4,6.6,,,,,,,,Spring
1967-04-02,13.9,19.6,8.2,,,,,,,,Spring
1967-04-03,8.85,14.0,3.7,,,,,,,,Spring
1967-04-04,4.8,7.5,2.1,,,,,,,,Spring
1967-04-05,5.6,9.0,2.2,,,,,,,,Spring
1967-04-06,7.3,10.8,3.8,,,,,,,,Spring
1967-04-07,11.5,18.9,4.1,,,,,,,,Spring
1967-04-08,9.5,12.2,6.8,,,,,,,,Spring
1967-04-09,10.5,14.6,6.4,,,,,,,,Spring
1967-04-10,9.85,12.1,7.6,,,,,,,,Spring
1967-04-11,9.95,13.9,6.0,,,,,,,,Spring
1967-04-12,10.35,15.0,5.7,,,,,,,,Spring
1967-04-13,8.7,13.0,4.4,,,,,,,,Spring
1967-04-14,11.2,18.0,4.4,,,,,,,,Spring
1967-04-15,11.55,14.8,8.3,,,,,,,,Spring
1967-04-16,10.55,15.4,5.7,,,,,,,,Spring
1967-04-17,9.7,14.0,5.4,,,,,,,,Spring
1967-04-18,10.9,15.2,6.6,,,,,,,,Spring
1967-04-19,8.4,9.7,7.1,,,,,,,,Spring
